VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore
29209,2011-12,Personnel Vehicle,Scania,85
29210,2004-05,Heavy Goods Vehicle,Scania,50
29210,2010-11,Heavy Goods Vehicle,Scania,15
29212,2003-04,Personnel Vehicle,Scania,50
29212,2010-11,Personnel Vehicle,Scania,25
29213,2006-07,Light Goods Vehicle,Scania,60
29215,2004-05,Light Goods Vehicle,Scania,40
29215,2010-11,Light Goods Vehicle,Scania,55
29216,2006-07,Light Goods Vehicle,Scania,70
29217,2006-07,Light Goods Vehicle,Scania,0
29218,2003-04,Heavy Goods Vehicle,Scania,60
29218,2010-11,Heavy Goods Vehicle,Scania,30
29219,2010-11,Light Goods Vehicle,Scania,55
29220,2006-07,Light Goods Vehicle,Scania,20
29221,2001-02,Personnel Vehicle,Scania,70
29221,2007-08,Personnel Vehicle,Scania,70
29222,2005-06,Heavy Goods Vehicle,Scania,15
29222,2011-12,Heavy Goods Vehicle,Scania,50
29223,2005-06,Light Goods Vehicle,Scania,55
29224,2004-05,Heavy Goods Vehicle,Scania,50
29224,2010-11,Heavy Goods Vehicle,Scania,50
29225,2006-07,Heavy Goods Vehicle,Scania,30
29226,2007-08,Light Goods Vehicle,Scania,68
29227,2001-02,Heavy Goods Vehicle,Scania,10
29227,2007-08,Heavy Goods Vehicle,Scania,50
29228,2004-05,Light Goods Vehicle,Scania,0
29228,2011-12,Light Goods Vehicle,Scania,55
29229,2000-01,Personnel Vehicle,Scania,100
29230,2005-06,Heavy Goods Vehicle,Scania,50
29231,2003-04,Light Goods Vehicle,Scania,35
29231,2010-11,Light Goods Vehicle,Scania,35
29232,2005-06,Light Goods Vehicle,Scania,50
29233,2009-10,Heavy Goods Vehicle,Scania,10
29234,2001-02,Heavy Goods Vehicle,Scania,50
29234,2007-08,Heavy Goods Vehicle,Scania,65
29235,2005-06,Light Goods Vehicle,Scania,65
29235,2011-12,Light Goods Vehicle,Scania,60
29236,2001-02,Light Goods Vehicle,Scania,50
29236,2007-08,Light Goods Vehicle,Scania,70
29237,2003-04,Light Goods Vehicle,Scania,80
29238,2006-07,Heavy Goods Vehicle,Scania,30
29239,2005-06,Light Goods Vehicle,Scania,70
29240,2002-03,Light Goods Vehicle,Scania,80
29241,2001-02,Heavy Goods Vehicle,Scania,80
29241,2007-08,Heavy Goods Vehicle,Scania,60
29242,2000-01,Light Goods Vehicle,Scania,40
29242,2006-07,Light Goods Vehicle,Scania,55
29244,2001-02,Light Goods Vehicle,Scania,60
29244,2007-08,Light Goods Vehicle,Scania,60
29246,2005-06,Light Goods Vehicle,Scania,35
29246,2011-12,Light Goods Vehicle,Scania,35
29247,2004-05,Light Goods Vehicle,Scania,0
29247,2009-10,Light Goods Vehicle,Scania,0
29248,2005-06,Heavy Goods Vehicle,Scania,50
29248,2011-12,Heavy Goods Vehicle,Scania,50
29249,2006-07,Light Goods Vehicle,Scania,20
29250,2005-06,Light Goods Vehicle,Scania,20
29251,2006-07,Heavy Goods Vehicle,Scania,15
29251,2011-12,Heavy Goods Vehicle,Scania,15
29252,2003-04,Heavy Goods Vehicle,Scania,30
29252,2009-10,Heavy Goods Vehicle,Scania,5
29253,2007-08,Heavy Goods Vehicle,Scania,30
29253,2011-12,Heavy Goods Vehicle,Scania,30
29254,2001-02,Personnel Vehicle,Scania,90
29254,2007-08,Personnel Vehicle,Scania,85
29255,2011-12,Light Goods Vehicle,Scania,80
29257,2003-04,Personnel Vehicle,Scania,100
29258,2006-07,Heavy Goods Vehicle,Scania,30
29259,2005-06,Light Goods Vehicle,Scania,40
29260,2002-03,Heavy Goods Vehicle,Scania,30
29263,2004-05,Light Goods Vehicle,Scania,55
29266,2001-02,Personnel Vehicle,Scania,50
29267,2004-05,Heavy Goods Vehicle,Scania,30
29267,2010-11,Heavy Goods Vehicle,Scania,30
29268,2003-04,Light Goods Vehicle,Scania,50
29269,2005-06,Heavy Goods Vehicle,Scania,65
29270,2005-06,Light Goods Vehicle,Scania,0
29270,2011-12,Light Goods Vehicle,Scania,0
29271,2006-07,Heavy Goods Vehicle,Scania,15
29271,2011-12,Heavy Goods Vehicle,Scania,15
29272,2002-03,Light Goods Vehicle,Scania,60
29273,2005-06,Light Goods Vehicle,Scania,40
29273,2011-12,Light Goods Vehicle,Scania,55
29274,2004-05,Heavy Goods Vehicle,Scania,30
29274,2011-12,Heavy Goods Vehicle,Scania,30
29275,2003-04,Light Goods Vehicle,Scania,40
29275,2009-10,Light Goods Vehicle,Scania,20
29276,2006-07,Light Goods Vehicle,Scania,55
29278,2006-07,Personnel Vehicle,Scania,85
29280,2004-05,Light Goods Vehicle,Scania,0
29281,2006-07,Heavy Goods Vehicle,Scania,50
29283,2005-06,Light Goods Vehicle,Scania,20
29283,2011-12,Light Goods Vehicle,Scania,20
29284,2001-02,Heavy Goods Vehicle,Scania,15
29284,2007-08,Heavy Goods Vehicle,Scania,15
29285,2002-03,Light Goods Vehicle,Scania,55
29286,2004-05,Heavy Goods Vehicle,Scania,50
29286,2010-11,Heavy Goods Vehicle,Scania,50
29287,2004-05,Light Goods Vehicle,Scania,0
29287,2010-11,Light Goods Vehicle,Scania,0
29288,2003-04,Light Goods Vehicle,Scania,50
29289,2005-06,Personnel Vehicle,Scania,60
29290,2002-03,Light Goods Vehicle,Scania,75
29291,2001-02,Heavy Goods Vehicle,Scania,60
29292,2004-05,Light Goods Vehicle,Scania,20
29292,2010-11,Light Goods Vehicle,Scania,10
29293,2001-02,Heavy Goods Vehicle,Scania,30
29293,2007-08,Heavy Goods Vehicle,Scania,15
29294,2005-06,Light Goods Vehicle,Scania,50
29294,2011-12,Light Goods Vehicle,Scania,35
29295,2004-05,Heavy Goods Vehicle,Scania,15
29295,2010-11,Heavy Goods Vehicle,Scania,10
29297,2003-04,Light Goods Vehicle,Scania,20
29298,2000-01,Heavy Goods Vehicle,Scania,30
29298,2007-08,Heavy Goods Vehicle,Scania,10
29299,2002-03,Heavy Goods Vehicle,Scania,15
29299,2008-09,Heavy Goods Vehicle,Scania,15
29299,2010-11,Heavy Goods Vehicle,Scania,15
29300,2011-12,Light Goods Vehicle,Scania,55
29301,2004-05,Heavy Goods Vehicle,Scania,50
29301,2011-12,Heavy Goods Vehicle,Scania,30
29302,2001-02,Light Goods Vehicle,Scania,35
29302,2007-08,Light Goods Vehicle,Scania,20
29303,2006-07,Heavy Goods Vehicle,Scania,10
29304,2011-12,Light Goods Vehicle,Scania,20
29305,2003-04,Personnel Vehicle,Scania,70
29306,2006-07,Light Goods Vehicle,Scania,20
29307,2001-02,Heavy Goods Vehicle,Scania,30
29307,2008-09,Heavy Goods Vehicle,Scania,30
29310,2006-07,Light Goods Vehicle,Scania,50
29311,2001-02,Heavy Goods Vehicle,Scania,50
29311,2007-08,Heavy Goods Vehicle,Scania,50
29314,2003-04,Light Goods Vehicle,Scania,20
29314,2009-10,Light Goods Vehicle,Scania,0
29315,2004-05,Heavy Goods Vehicle,Scania,10
29315,2010-11,Heavy Goods Vehicle,Scania,10
29316,2003-04,Light Goods Vehicle,Scania,50
29317,2005-06,Heavy Goods Vehicle,Scania,60
29318,2008-09,Heavy Goods Vehicle,Scania,50
29318,2011-12,Heavy Goods Vehicle,Scania,50
29319,2003-04,Personnel Vehicle,Scania,85
29319,2009-10,Personnel Vehicle,Scania,90
29320,2004-05,Heavy Goods Vehicle,Scania,50
29320,2011-12,Heavy Goods Vehicle,Scania,50
29321,2006-07,Light Goods Vehicle,Scania,0
29322,2005-06,Personnel Vehicle,Scania,85
29323,2001-02,Light Goods Vehicle,Scania,20
29323,2007-08,Light Goods Vehicle,Scania,40
29325,2002-03,Personnel Vehicle,Scania,90
29325,2008-09,Personnel Vehicle,Scania,80
29326,2001-02,Light Goods Vehicle,Scania,35
29326,2007-08,Light Goods Vehicle,Scania,35
29327,2004-05,Light Goods Vehicle,Scania,35
29327,2010-11,Light Goods Vehicle,Scania,20
29330,2004-05,Heavy Goods Vehicle,Scania,60
29330,2011-12,Heavy Goods Vehicle,Scania,30
29331,2008-09,Heavy Goods Vehicle,Scania,10
29333,2006-07,Light Goods Vehicle,Scania,20
29334,2003-04,Personnel Vehicle,Scania,90
29334,2009-10,Personnel Vehicle,Scania,90
29335,2006-07,Heavy Goods Vehicle,Scania,50
29335,2011-12,Heavy Goods Vehicle,Scania,50
29336,2005-06,Heavy Goods Vehicle,Scania,5
29336,2011-12,Heavy Goods Vehicle,Scania,5
29337,2008-09,Light Goods Vehicle,Scania,70
29338,2001-02,Light Goods Vehicle,Scania,80
29339,2005-06,Light Goods Vehicle,Scania,55
29340,2002-03,Personnel Vehicle,Scania,85
29340,2011-12,Personnel Vehicle,Scania,85
29341,2004-05,Heavy Goods Vehicle,Scania,50
29341,2010-11,Heavy Goods Vehicle,Scania,50
29342,2003-04,Light Goods Vehicle,Scania,100
29344,2006-07,Light Goods Vehicle,Scania,50
29345,2002-03,Heavy Goods Vehicle,Scania,80
29346,2001-02,Light Goods Vehicle,Scania,65
29346,2007-08,Light Goods Vehicle,Scania,55
29347,2004-05,Personnel Vehicle,Scania,70
29348,2004-05,Heavy Goods Vehicle,Scania,50
29348,2010-11,Heavy Goods Vehicle,Scania,50
29349,2000-01,Light Goods Vehicle,Scania,35
29350,2002-03,Light Goods Vehicle,Scania,0
29350,2008-09,Light Goods Vehicle,Scania,0
29351,2004-05,Personnel Vehicle,Scania,80
29352,2006-07,Light Goods Vehicle,Scania,55
29353,2001-02,Heavy Goods Vehicle,Scania,60
29353,2007-08,Heavy Goods Vehicle,Scania,60
29354,2005-06,Light Goods Vehicle,Scania,50
29355,2000-01,Heavy Goods Vehicle,Scania,30
29355,2006-07,Heavy Goods Vehicle,Scania,50
29356,2005-06,Heavy Goods Vehicle,Scania,80
29356,2011-12,Heavy Goods Vehicle,Scania,60
29357,2011-12,Heavy Goods Vehicle,Scania,30
29358,2006-07,Light Goods Vehicle,Scania,20
29359,2005-06,Personnel Vehicle,Scania,60
29360,2003-04,Light Goods Vehicle,Scania,55
29360,2009-10,Light Goods Vehicle,Scania,50
29361,2006-07,Heavy Goods Vehicle,Scania,50
29362,2001-02,Light Goods Vehicle,Scania,90
29362,2007-08,Light Goods Vehicle,Scania,40
29363,2003-04,Light Goods Vehicle,Scania,5
29363,2009-10,Light Goods Vehicle,Scania,0
29364,2004-05,Heavy Goods Vehicle,Scania,10
29364,2010-11,Heavy Goods Vehicle,Scania,30
29365,2003-04,Light Goods Vehicle,Scania,20
29365,2009-10,Light Goods Vehicle,Scania,20
29366,2007-08,Personnel Vehicle,Scania,50
29368,2001-02,Light Goods Vehicle,Scania,70
29368,2007-08,Light Goods Vehicle,Scania,70
29369,2003-04,Heavy Goods Vehicle,Scania,80
29369,2009-10,Heavy Goods Vehicle,Scania,15
29370,2004-05,Light Goods Vehicle,Scania,48
29371,2002-03,Light Goods Vehicle,Scania,60
29371,2007-08,Light Goods Vehicle,Scania,60
29372,2011-12,Light Goods Vehicle,Scania,0
29373,2005-06,Heavy Goods Vehicle,Scania,70
29373,2010-11,Heavy Goods Vehicle,Scania,70
29375,2006-07,Light Goods Vehicle,Scania,20
29376,2005-06,Personnel Vehicle,Scania,60
29378,2006-07,Personnel Vehicle,Scania,0
29379,2002-03,Light Goods Vehicle,Scania,75
29379,2008-09,Light Goods Vehicle,Scania,65
29380,2001-02,Light Goods Vehicle,Scania,90
29380,2007-08,Light Goods Vehicle,Scania,50
29381,2001-02,Heavy Goods Vehicle,Scania,90
29381,2007-08,Heavy Goods Vehicle,Scania,60
29383,2004-05,Light Goods Vehicle,Scania,0
29384,2004-05,Heavy Goods Vehicle,Scania,30
29384,2010-11,Heavy Goods Vehicle,Scania,30
29385,2004-05,Light Goods Vehicle,Scania,45
29385,2010-11,Light Goods Vehicle,Scania,40
29387,2003-04,Personnel Vehicle,Scania,40
29387,2009-10,Personnel Vehicle,Scania,40
29388,2005-06,Personnel Vehicle,Scania,45
29388,2011-12,Personnel Vehicle,Scania,45
29389,2006-07,Light Goods Vehicle,Scania,70
29390,2003-04,Heavy Goods Vehicle,Scania,70
29390,2009-10,Heavy Goods Vehicle,Scania,15
29391,2005-06,Light Goods Vehicle,Scania,58
29391,2011-12,Light Goods Vehicle,Scania,55
29392,2006-07,Heavy Goods Vehicle,Scania,100
29393,2002-03,Heavy Goods Vehicle,Scania,65
29393,2008-09,Heavy Goods Vehicle,Scania,30
29394,2001-02,Light Goods Vehicle,Scania,90
29394,2007-08,Light Goods Vehicle,Scania,40
29395,2010-11,Heavy Goods Vehicle,Scania,60
29396,2001-02,Light Goods Vehicle,Scania,35
29400,2001-02,Personnel Vehicle,Scania,85
29400,2007-08,Personnel Vehicle,Scania,90
29401,2004-05,Heavy Goods Vehicle,Scania,50
29401,2010-11,Heavy Goods Vehicle,Scania,60
29402,2002-03,Heavy Goods Vehicle,Scania,30
29402,2011-12,Heavy Goods Vehicle,Scania,0
29403,2004-05,Light Goods Vehicle,Scania,60
29405,2001-02,Light Goods Vehicle,Scania,35
29405,2007-08,Light Goods Vehicle,Scania,50
29406,2001-02,Personnel Vehicle,Scania,85
29408,2004-05,Heavy Goods Vehicle,Scania,30
29408,2010-11,Heavy Goods Vehicle,Scania,10
29409,2004-05,Heavy Goods Vehicle,Scania,30
29409,2011-12,Heavy Goods Vehicle,Scania,30
29410,2003-04,Light Goods Vehicle,Scania,0
29410,2009-10,Light Goods Vehicle,Scania,20
29411,2003-04,Heavy Goods Vehicle,Scania,10
29411,2009-10,Heavy Goods Vehicle,Scania,5
29412,2005-06,Light Goods Vehicle,Scania,20
29412,2010-11,Light Goods Vehicle,Scania,20
29413,2003-04,Light Goods Vehicle,Scania,0
29413,2009-10,Light Goods Vehicle,Scania,0
29414,2003-04,Light Goods Vehicle,Scania,40
29414,2009-10,Light Goods Vehicle,Scania,0
29415,2005-06,Heavy Goods Vehicle,Scania,30
29416,2002-03,Heavy Goods Vehicle,Scania,65
29416,2007-08,Heavy Goods Vehicle,Scania,70
29417,2006-07,Heavy Goods Vehicle,Scania,60
29418,2005-06,Light Goods Vehicle,Scania,70
29419,2003-04,Light Goods Vehicle,Scania,100
29419,2009-10,Light Goods Vehicle,Scania,70
29420,2006-07,Heavy Goods Vehicle,Scania,60
29421,2001-02,Light Goods Vehicle,Scania,55
29421,2008-09,Light Goods Vehicle,Scania,55
29422,2005-06,Light Goods Vehicle,Scania,0
29423,2001-02,Heavy Goods Vehicle,Scania,50
29423,2007-08,Heavy Goods Vehicle,Scania,50
29425,2003-04,Heavy Goods Vehicle,Scania,0
29425,2009-10,Heavy Goods Vehicle,Scania,0
29426,2006-07,Light Goods Vehicle,Scania,50
29427,2004-05,Heavy Goods Vehicle,Scania,30
29427,2010-11,Heavy Goods Vehicle,Scania,30
29428,2005-06,Light Goods Vehicle,Scania,35
29429,2002-03,Light Goods Vehicle,Scania,50
29429,2008-09,Light Goods Vehicle,Scania,45
29430,2005-06,Light Goods Vehicle,Scania,55
29430,2011-12,Light Goods Vehicle,Scania,55
29431,2003-04,Heavy Goods Vehicle,Scania,15
29431,2009-10,Heavy Goods Vehicle,Scania,15
29432,2006-07,Light Goods Vehicle,Scania,55
29434,2005-06,Light Goods Vehicle,Scania,55
29435,2003-04,Heavy Goods Vehicle,Scania,35
29435,2008-09,Heavy Goods Vehicle,Scania,60
29436,2003-04,Light Goods Vehicle,Scania,20
29438,2009-10,Light Goods Vehicle,Scania,90
29439,2005-06,Light Goods Vehicle,Scania,20
29441,2004-05,Light Goods Vehicle,Scania,60
29442,2001-02,Light Goods Vehicle,Scania,50
29442,2007-08,Light Goods Vehicle,Scania,20
29443,2004-05,Personnel Vehicle,Scania,100
29443,2010-11,Personnel Vehicle,Scania,85
29444,2002-03,Heavy Goods Vehicle,Scania,15
29444,2008-09,Heavy Goods Vehicle,Scania,15
29445,2001-02,Light Goods Vehicle,Scania,50
29445,2007-08,Light Goods Vehicle,Scania,70
29446,2005-06,Light Goods Vehicle,Scania,20
29447,2003-04,Light Goods Vehicle,Scania,30
29449,2001-02,Heavy Goods Vehicle,Scania,10
29450,2010-11,Heavy Goods Vehicle,Scania,50
29453,2002-03,Light Goods Vehicle,Scania,75
29453,2008-09,Light Goods Vehicle,Scania,50
29454,2002-03,Light Goods Vehicle,Scania,20
29455,2004-05,Personnel Vehicle,Scania,100
29455,2010-11,Personnel Vehicle,Scania,70
29456,2004-05,Personnel Vehicle,Scania,80
29456,2009-10,Personnel Vehicle,Scania,80
29457,2006-07,Personnel Vehicle,Scania,65
29459,2004-05,Light Goods Vehicle,Scania,48
29459,2010-11,Light Goods Vehicle,Scania,65
29461,2005-06,Light Goods Vehicle,Scania,5
29461,2011-12,Light Goods Vehicle,Scania,45
29462,2005-06,Personnel Vehicle,Scania,100
29463,2002-03,Heavy Goods Vehicle,Scania,30
29465,2001-02,Personnel Vehicle,Scania,50
29465,2007-08,Personnel Vehicle,Scania,50
29469,2005-06,Light Goods Vehicle,Scania,0
29470,2004-05,Light Goods Vehicle,Scania,20
29470,2009-10,Light Goods Vehicle,Scania,0
29471,2004-05,Personnel Vehicle,Scania,100
29471,2010-11,Personnel Vehicle,Scania,70
29475,2001-02,Personnel Vehicle,Scania,10
29475,2007-08,Personnel Vehicle,Scania,10
29477,2010-11,Heavy Goods Vehicle,Scania,50
29478,2003-04,Light Goods Vehicle,Scania,70
29481,2003-04,Light Goods Vehicle,Scania,40
29482,2002-03,Personnel Vehicle,Scania,85
29484,2005-06,Personnel Vehicle,Scania,85
29486,2002-03,Light Goods Vehicle,Scania,35
29487,2001-02,Light Goods Vehicle,Scania,0
29487,2007-08,Light Goods Vehicle,Scania,65
29488,2005-06,Personnel Vehicle,Scania,75
29488,2011-12,Personnel Vehicle,Scania,80
29489,2003-04,Light Goods Vehicle,Scania,40
29490,2010-11,Heavy Goods Vehicle,Scania,60
29491,2005-06,Light Goods Vehicle,Scania,20
29491,2011-12,Light Goods Vehicle,Scania,0
29492,2004-05,Heavy Goods Vehicle,Scania,10
29492,2010-11,Heavy Goods Vehicle,Scania,10
29493,2002-03,Light Goods Vehicle,Scania,20
29493,2008-09,Light Goods Vehicle,Scania,20
29494,2008-09,Heavy Goods Vehicle,Scania,5
29495,2006-07,Light Goods Vehicle,Scania,70
29496,2004-05,Light Goods Vehicle,Scania,20
29497,2001-02,Heavy Goods Vehicle,Scania,65
29497,2007-08,Heavy Goods Vehicle,Scania,50
29497,2011-12,Heavy Goods Vehicle,Scania,60
29499,2004-05,Heavy Goods Vehicle,Scania,60
29499,2011-12,Heavy Goods Vehicle,Scania,65
29501,2006-07,Heavy Goods Vehicle,Scania,80
29502,2001-02,Heavy Goods Vehicle,Scania,70
29503,2005-06,Heavy Goods Vehicle,Scania,50
29503,2011-12,Heavy Goods Vehicle,Scania,50
29504,2006-07,Personnel Vehicle,Scania,90
29506,2006-07,Heavy Goods Vehicle,Scania,80
29507,2003-04,Light Goods Vehicle,Scania,40
29509,2001-02,Personnel Vehicle,Scania,60
29509,2007-08,Personnel Vehicle,Scania,60
29512,2001-02,Heavy Goods Vehicle,Scania,40
29512,2007-08,Heavy Goods Vehicle,Scania,30
29513,2008-09,Light Goods Vehicle,Scania,40
29514,2004-05,Heavy Goods Vehicle,Scania,5
29514,2011-12,Heavy Goods Vehicle,Scania,5
29515,2006-07,Personnel Vehicle,Scania,40
29516,2001-02,Light Goods Vehicle,Scania,45
29516,2007-08,Light Goods Vehicle,Scania,20
29517,2006-07,Personnel Vehicle,Scania,85
29518,2002-03,Light Goods Vehicle,Scania,20
29518,2008-09,Light Goods Vehicle,Scania,20
29519,2002-03,Light Goods Vehicle,Scania,50
29519,2008-09,Light Goods Vehicle,Scania,50
29520,2002-03,Light Goods Vehicle,Scania,50
29520,2008-09,Light Goods Vehicle,Scania,70
29521,2001-02,Personnel Vehicle,Scania,80
29521,2007-08,Personnel Vehicle,Scania,85
29524,2003-04,Light Goods Vehicle,Scania,100
29525,2006-07,Heavy Goods Vehicle,Scania,65
29526,2005-06,Heavy Goods Vehicle,Scania,70
29527,2003-04,Heavy Goods Vehicle,Scania,50
29527,2009-10,Heavy Goods Vehicle,Scania,10
29528,2002-03,Heavy Goods Vehicle,Scania,50
29529,2001-02,Personnel Vehicle,Scania,60
29529,2008-09,Personnel Vehicle,Scania,60
29531,2006-07,Light Goods Vehicle,Scania,0
29532,2004-05,Heavy Goods Vehicle,Scania,15
29532,2010-11,Heavy Goods Vehicle,Scania,15
29533,2006-07,Personnel Vehicle,Scania,50
29534,2006-07,Heavy Goods Vehicle,Scania,30
29535,2001-02,Light Goods Vehicle,Scania,60
29535,2007-08,Light Goods Vehicle,Scania,0
29536,2005-06,Personnel Vehicle,Scania,80
29537,2003-04,Light Goods Vehicle,Scania,40
29538,2002-03,Light Goods Vehicle,Scania,55
29540,2004-05,Heavy Goods Vehicle,Scania,0
29540,2010-11,Heavy Goods Vehicle,Scania,0
29541,2000-01,Heavy Goods Vehicle,Scania,5
29541,2006-07,Heavy Goods Vehicle,Scania,5
29542,2001-02,Heavy Goods Vehicle,Scania,30
29542,2007-08,Heavy Goods Vehicle,Scania,30
29543,2008-09,Personnel Vehicle,Scania,60
29544,2006-07,Light Goods Vehicle,Scania,0
29545,2000-01,Light Goods Vehicle,Scania,60
29545,2006-07,Light Goods Vehicle,Scania,35
29546,2001-02,Light Goods Vehicle,Scania,20
29546,2007-08,Light Goods Vehicle,Scania,40
29547,2002-03,Light Goods Vehicle,Scania,65
29550,2006-07,Light Goods Vehicle,Scania,70
29551,2003-04,Light Goods Vehicle,Scania,20
29552,2004-05,Personnel Vehicle,Scania,70
29554,2004-05,Light Goods Vehicle,Scania,20
29555,2000-01,Heavy Goods Vehicle,Scania,50
29555,2006-07,Heavy Goods Vehicle,Scania,15
29555,2011-12,Heavy Goods Vehicle,Scania,15
29556,2007-08,Light Goods Vehicle,Scania,20
29557,2005-06,Light Goods Vehicle,Scania,68
29557,2011-12,Light Goods Vehicle,Scania,0
29558,2001-02,Personnel Vehicle,Scania,60
29558,2007-08,Personnel Vehicle,Scania,60
29559,2001-02,Light Goods Vehicle,Scania,35
29559,2007-08,Light Goods Vehicle,Scania,50
29560,2005-06,Light Goods Vehicle,Scania,20
29560,2011-12,Light Goods Vehicle,Scania,60
29562,2005-06,Light Goods Vehicle,Scania,65
29563,2003-04,Heavy Goods Vehicle,Scania,100
29563,2010-11,Heavy Goods Vehicle,Scania,80
29564,2006-07,Light Goods Vehicle,Scania,75
29565,2004-05,Light Goods Vehicle,Scania,45
29565,2010-11,Light Goods Vehicle,Scania,35
29566,2003-04,Light Goods Vehicle,Scania,20
29567,2006-07,Heavy Goods Vehicle,Scania,15
29569,2006-07,Light Goods Vehicle,Scania,40
29570,2007-08,Light Goods Vehicle,Scania,20
29571,2006-07,Personnel Vehicle,Scania,55
29572,2003-04,Light Goods Vehicle,Scania,20
29573,2006-07,Light Goods Vehicle,Scania,35
29574,2004-05,Heavy Goods Vehicle,Scania,15
29574,2010-11,Heavy Goods Vehicle,Scania,35
29575,2003-04,Heavy Goods Vehicle,Scania,40
29575,2009-10,Heavy Goods Vehicle,Scania,60
29576,2001-02,Light Goods Vehicle,Scania,0
29576,2002-03,Light Goods Vehicle,Scania,20
29576,2008-09,Light Goods Vehicle,Scania,20
29577,2000-01,Light Goods Vehicle,Scania,50
29577,2006-07,Light Goods Vehicle,Scania,35
29578,2005-06,Heavy Goods Vehicle,Scania,30
29578,2011-12,Heavy Goods Vehicle,Scania,30
29579,2005-06,Heavy Goods Vehicle,Scania,10
29579,2011-12,Heavy Goods Vehicle,Scania,65
